"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Prostate","22","Age-specific","202.5","126.9","306.6",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Prostate","48","Age-specific","478.9","353.1","635",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Prostate","86","Age-specific","940.1","751.9","1161",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Prostate","18","Age-specific","366.2","216.9","578.8",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Prostate","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Prostate","27","Age-specific","199.6","131.5","290.4",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Prostate","57","Age-specific","622.1","471.1","806",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Prostate","60","Age-specific","1120.4","855","1442.3",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Prostate","30","Age-specific","991.7","669","1415.8",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Prostate","9","Age-specific","175","80","332.3",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Prostate","20","Age-specific","438.2","267.6","676.8",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Prostate","33","Age-specific","824.8","567.7","1158.4",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Prostate","12","Age-specific","632.9","326.7","1105.6",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Prostate","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Prostate","21","Age-specific","273.4","169.2","417.9",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Prostate","48","Age-specific","666.1","491.1","883.2",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Prostate","55","Age-specific","870.7","655.9","1133.3",NA
