"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","Deprivation","Stage","NDRS main","NDRS detailed","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Bowel","Rectum","20","Age-gender-standardised","1.7","1.1","2.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Lung","Non-small cell lung cancer","79","Non-standardised","7.9","6.3","9.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Lung","Non-small cell lung cancer","79","Age-gender-standardised","6.6","5.3","8.3",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Lung","Small cell lung cancer","3","Non-standardised","0.3","0.1","0.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Lung","Small cell lung cancer","3","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Skin cancer","Melanoma","63","Non-standardised","6.3","4.8","8.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Skin cancer","Melanoma","63","Age-gender-standardised","5.8","4.4","7.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Skin cancer","Rare","24","Non-standardised","2.4","1.5","3.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Skin cancer","Rare","24","Age-gender-standardised","2.1","1.3","3.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","Colon","291","Non-standardised","29.2","25.9","32.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","Colon","291","Age-gender-standardised","25.1","22.3","28.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","Rectosigmoid junction","16","Non-standardised","1.6","0.9","2.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","Rectosigmoid junction","16","Age-gender-standardised","1.4","0.8","2.3","[note1]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","Rectum","107","Non-standardised","10.7","8.8","13",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","Rectum","107","Age-gender-standardised","9.6","7.8","11.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Lung","Non-small cell lung cancer","176","Non-standardised","17.6","15.1","20.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Lung","Non-small cell lung cancer","176","Age-gender-standardised","15.1","12.9","17.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Lung","Small cell lung cancer","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Lung","Small cell lung cancer","2","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Skin cancer","Melanoma","273","Non-standardised","27.3","24.2","30.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Skin cancer","Melanoma","273","Age-gender-standardised","25","22.1","28.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Skin cancer","Rare","5","Non-standardised","0.5","0.2","1.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Skin cancer","Rare","5","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Colon","252","Non-standardised","25.2","22.2","28.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Colon","252","Age-gender-standardised","22.2","19.5","25.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Rectosigmoid junction","14","Non-standardised","1.4","0.8","2.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Rectosigmoid junction","14","Age-gender-standardised","1.3","0.7","2.3","[note1]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Rectum","89","Non-standardised","8.9","7.2","11",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","Rectum","89","Age-gender-standardised","8.1","6.5","10",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Lung","Non-small cell lung cancer","426","Non-standardised","42.7","38.7","46.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Lung","Non-small cell lung cancer","426","Age-gender-standardised","36.9","33.4","40.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Lung","Small cell lung cancer","45","Non-standardised","4.5","3.3","6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Lung","Small cell lung cancer","45","Age-gender-standardised","4","2.9","5.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Skin cancer","Melanoma","37","Non-standardised","3.7","2.6","5.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Skin cancer","Melanoma","37","Age-gender-standardised","3.3","2.3","4.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Skin cancer","Rare","5","Non-standardised","0.5","0.2","1.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Skin cancer","Rare","5","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Bowel","Colon","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Bowel","Colon","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Bowel","Rectosigmoid junction","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Bowel","Rectosigmoid junction","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Bowel","Rectum","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Bowel","Rectum","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Lung","Non-small cell lung cancer","1","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Lung","Non-small cell lung cancer","1","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Lung","Small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Lung","Small cell lung cancer","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Skin cancer","Melanoma","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Skin cancer","Melanoma","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Skin cancer","Rare","6","Non-standardised","0.6","0.2","1.3",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Skin cancer","Rare","6","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Bowel","All Bowel","97","Non-standardised","9.7","7.9","11.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Missing","Bowel","All Bowel","97","Age-gender-standardised","8.1","6.6","9.9",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","All Bowel","414","Non-standardised","41.5","37.6","45.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 1 & 2","Bowel","All Bowel","414","Age-gender-standardised","36.1","32.7","39.8",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","All Bowel","355","Non-standardised","35.6","32","39.5",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Stage 3 & 4","Bowel","All Bowel","355","Age-gender-standardised","31.6","28.4","35.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Bowel","All Bowel","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000023","NHS Suffolk and North East Essex Integrated Care Board","All quintiles","Unstageable","Bowel","All Bowel","0","Age-gender-standardised","[u]","[u]","[u]","[note2]"
